id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1030356916,FIAT TORO 2020/2021 1.8 16V EVO FLEX FREEDOM AT6,70.878 km  |  Câmbio: Automático  |  Flex  |  ,R$ 108.820,Petrolina -  PE,"Hoje, 16:48",https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2020-2021-1-8-16v-evo-flex-freedom-at6-1030356916,2022-06-01
1019888640,ECOSPORT 2019/2020 2.0 DIRECT FLEX STORM 4WD AUTOMÁTICO,56.130 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.590,Itaguaí -  RJ,"Hoje, 16:48",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2019-2020-2-0-direct-flex-storm-4wd-automatico-1019888640,2022-06-01
941808557,"Outlander 16/16 83000Km - 2.0 - Teto - R$108.900,00 - Falar com Álvaro ",83.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 108.883,Nova Iguaçu -  RJ,"Hoje, 16:48",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/outlander-16-16-83000km-2-0-teto-r-108-900-00-falar-com-alvaro-941808557,2022-06-01
995787749,Land Rouver Discovery Sport 2020,45.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 339.990,Palmas -  TO,"Hoje, 16:48",https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/land-rouver-discovery-sport-2020-995787749,2022-06-01
1035951839,X3 2013/2014 2.0 20I 4X4 16V GASOLINA 4P AUTOMÁTICO,88.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 126.900,São José dos Campos -  SP,"Hoje, 16:48",https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/x3-2013-2014-2-0-20i-4x4-16v-gasolina-4p-automatico-1035951839,2022-06-01
1035876054,DISCOVERY SPORT 2017/2017 2.0 16V TD4 TURBO DIESEL HSE 4P AUTOMÁTICO,34.889 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 245.900,Blumenau -  SC,"Hoje, 16:48",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/discovery-sport-2017-2017-2-0-16v-td4-turbo-diesel-hse-4p-automatico-1035876054,2022-06-01
973640063,CHEVROLET CAMARO 2SS _2P 2011,61.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 173.900,Uberlândia -  MG,"Hoje, 16:48",https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-camaro-2ss-2p-2011-973640063,2022-06-01
991048992,HONDA WR-V 1.5 16V FLEXONE EXL CVT 2018,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 78.900,Goiânia -  GO,"Hoje, 16:48",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/honda-wr-v-1-5-16v-flexone-exl-cvt-2018-991048992,2022-06-01
1028151601,Onix 2018 JOY,69 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.900,Fortaleza -  CE,"Hoje, 16:48",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-joy-1028151601,2022-06-01
1023082717,FOX ROCK IN RIO 1.6 8V FLEX 2014 COMPLETO... IMPECÁVEL...,137.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.900,Jundiaí -  SP,"Hoje, 16:48",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-rock-in-rio-1-6-8v-flex-2014-completo-impecavel-1023082717,2022-06-01
958935670,Versa SL 1.6 2016,137.700 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.999,Natal -  RN,"Hoje, 16:48",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-2016-958935670,2022-06-01
914066892,AUDI Q3 1.4 TFSI ATTRACTION GASOLINA 4P S TRONIC,54.762 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 123.890,Recife -  PE,"Hoje, 16:48",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/audi-q3-1-4-tfsi-attraction-gasolina-4p-s-tronic-914066892,2022-06-01
993999347,Toyota Hilux Sw4 Srx 4x4 Diesel (7 lugares),11.412 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 379.890,Recife -  PE,"Hoje, 16:48",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srx-4x4-diesel-7-lugares-993999347,2022-06-01
955516606,FIAT STRADA 1.4 FIRE FLEX ENDURANCE CS MANUAL,105 km  |  Câmbio: Manual  |  Flex  |  ,R$ 93.890,Recife -  PE,"Hoje, 16:48",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-4-fire-flex-endurance-cs-manual-955516606,2022-06-01
1015879783,Hyundai hb20 2021 1.0 12v flex sense manual,23.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 69.990,Rio Claro -  SP,"Hoje, 16:48",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2021-1-0-12v-flex-sense-manual-1015879783,2022-06-01
1025234636,RENAULT LOGAN Zen Flex 1.0 12V 4p Mec.,89.956 km  |  Câmbio: Manual  |  Flex  |  ,R$ 57.900,Manaus -  AM,"Hoje, 16:48",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-flex-1-0-12v-4p-mec-1025234636,2022-06-01
996133048,307 2009 1.6 ATÉ 100% FINANCIADO !!! ,1.111 km  |  Câmbio: Manual  |  ,R$ 24.990,Itajaí -  SC,"Hoje, 16:48",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/307-2009-1-6-ate-100-financiado--996133048,2022-06-01
951372028,"Fiat Bravo T-jet 2012 1.4 Turbo Manual teto solar panorâmico, completo! Aceito trocas",150.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 54.999,Belo Horizonte -  MG,"Hoje, 16:48",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-t-jet-2012-1-4-turbo-manual-teto-solar-panoramico-completo-aceito-trocas-951372028,2022-06-01
994098794,"Prisma Joy 1.0 2019 completo+GNV R$ 5MIL +48X1.338,00 ",1 km  |  Câmbio: Manual  |  Gás Natural  |  ,,Rio de Janeiro -  RJ,"Hoje, 16:48",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-1-0-2019-completo-gnv-r-5mil-48x1-338-00-994098794,2022-06-01
1034190080,Compass longitude 2021,27.199 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 189.900,Natal -  RN,"Hoje, 16:48",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-2021-1034190080,2022-06-01
978841911,JEEP SPORT FWDSPORT MT 1.8 FLEX 2016,132.480 km  |  Câmbio: Manual  |  Flex  |  ,R$ 75.900,Pato Branco -  PR,"Hoje, 16:40",https://pr.olx.com.br/regiao-de-francisco-beltrao-e-pato-branco/autos-e-pecas/carros-vans-e-utilitarios/jeep-sport-fwdsport-mt-1-8-flex-2016-978841911,2022-06-01
996307039,Voyage 1.6 MSI Flex 2020,32.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.900,Belo Horizonte -  MG,"Hoje, 16:40",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-6-msi-flex-2020-996307039,2022-06-01
1034906211,SANDERO EXPRESSION 1.0 2013/2014,113 km  |  Câmbio: Manual  |  Flex  |  ,R$ 32.900,Manaus -  AM,"Hoje, 16:40",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/sandero-expression-1-0-2013-2014-1034906211,2022-06-01
1036889059,VIRTUS HIGHLINE TSI ,40.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 91.000,Manaus -  AM,"Hoje, 16:40",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/virtus-highline-tsi-1036889059,2022-06-01
1022485725,320 Sport GP - teto,33.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 269.500,Florianópolis -  SC,"Hoje, 16:40",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/320-sport-gp-teto-1022485725,2022-06-01
787260534,Nova Compass Limited 1.3 Turbo Okm Pronta entrega ,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 199.990,Rio de Janeiro -  RJ,"Hoje, 16:40",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nova-compass-limited-1-3-turbo-okm-pronta-entrega-787260534,2022-06-01
983085411,Ford Ranger 3.2 Limited 4x4 Cd 20v Diesel 4p Automático,88.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 199.900,Santa Bárbara D'Oeste -  SP,"Hoje, 16:40",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-3-2-limited-4x4-cd-20v-diesel-4p-automatico-983085411,2022-06-01
1032595058,"VW GOL 1.0, ano 2009, 4portas ",164.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 19.000,Brasília -  DF,"Hoje, 16:40",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-0-ano-2009-4portas-1032595058,2022-06-01
1034578778,Renault Kwid Intense 1.0 Completo 30 mil de entrada + 43x 740 reais sem reajuste!!!!!,90.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.500,Curitiba -  PR,"Hoje, 16:40",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-intense-1-0-completo-30-mil-de-entrada-43x-740-reais-sem-reajuste--1034578778,2022-06-01
1002272218,Toro Open Edition 1.8 Flex Aut.,74.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 97.900,Belo Horizonte -  MG,"Hoje, 16:40",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-open-edition-1-8-flex-aut-1002272218,2022-06-01
989253340,GOL 1.0 2020 IMPECÁVEL (SÓ TEM 28 MIL KM RODADOS),28.569 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.000,Porto Velho -  RO,"Hoje, 16:40",https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-2020-impecavel-so-tem-28-mil-km-rodados-989253340,2022-06-01
593959133,Renegade Sport Zero km,2 km  |  Câmbio: Automático  |  Flex  |  ,R$ 102.590,Rio de Janeiro -  RJ,"Hoje, 16:40",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-sport-zero-km-593959133,2022-06-01
996317564,Ka Sedan SE Plus 1.5 Flex Aut. 2020,30.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,Belo Horizonte -  MG,"Hoje, 16:39",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-se-plus-1-5-flex-aut-2020-996317564,2022-06-01
1015394691,Argo Trekking 1.3 manual 2021. Impecável!!,24.140 km  |  Câmbio: Manual  |  Flex  |  ,R$ 81.900,Rio de Janeiro -  RJ,"Hoje, 16:39",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-trekking-1-3-manual-2021-impecavel-1015394691,2022-06-01
995359529,Up Move 1.0 TSI Flex 2019,81.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.900,Belo Horizonte -  MG,"Hoje, 16:39",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-move-1-0-tsi-flex-2019-995359529,2022-06-01
1037797084,Kwid Intense - 2019 - revisado na autorizada - abaixo Fipe,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.500,Belém -  PA,"Hoje, 16:39",https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/kwid-intense-2019-revisado-na-autorizada-abaixo-fipe-1037797084,2022-06-01
920376739,VOLKSWAGEN VOYAGE I MOTION TREND 1.6 Mi T. Flex 8V 2013,85.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 31.990,Recife -  PE,"Hoje, 16:39",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-i-motion-trend-1-6-mi-t-flex-8v-2013-920376739,2022-06-01
992861197,ECOSPORT 2019/2020 2.0 DIRECT FLEX STORM 4WD AUTOMÁTICO,56.058 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Rio de Janeiro -  RJ,"Hoje, 16:39",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2019-2020-2-0-direct-flex-storm-4wd-automatico-992861197,2022-06-01
984802321,CAPTUR 2019/2020 2.0 16V HI-FLEX INTENSE AUTOMÁTICO,57.219 km  |  Câmbio: Automático  |  Flex  |  ,R$ 84.490,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-984802321,2022-06-01
1027511474,Ranger 2013 vendo ou troca,114.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 79.000,Palmas -  TO,"Hoje, 16:39",https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/ranger-2013-vendo-ou-troca-1027511474,2022-06-01
1025224817,Volkswagen Tiguan 2020 1.4 250 tsi total flex allspace comfortline tiptronic,43.556 km  |  Câmbio: Automático  |  Flex  |  ,R$ 169.990,Recife -  PE,"Hoje, 16:39",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-tiguan-2020-1-4-250-tsi-total-flex-allspace-comfortline-tiptronic-1025224817,2022-06-01
1025222035,RENEGADE 2019/2020 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,54.419 km  |  Câmbio: Automático  |  Flex  |  ,R$ 92.990,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2019-2020-1-8-16v-flex-longitude-4p-automatico-1025222035,2022-06-01
1011019883,Ford ecosport 2015 2.0 freestyle 16v flex 4p powershift,75.631 km  |  Câmbio: Automático  |  Flex  |  ,R$ 63.900,Sorocaba -  SP,"Hoje, 16:39",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2015-2-0-freestyle-16v-flex-4p-powershift-1011019883,2022-06-01
1033447677,Limdíssimo Peugeot 208 1.5 Allure Câmbio Manual Teto panorâmico,90.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.900,Novo Hamburgo -  RS,"Hoje, 16:39",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/limdissimo-peugeot-208-1-5-allure-cambio-manual-teto-panoramico-1033447677,2022-06-01
1035477283,BRAVO SPORTING ESTADO DE OKM,65.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.900,Uberaba -  MG,"Hoje, 16:39",https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/bravo-sporting-estado-de-okm-1035477283,2022-06-01
933931270,Hyundai - HB20 1.0 Confort plus (Flex) 2018,55.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 57.900,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-confort-plus-flex-2018-933931270,2022-06-01
1014012184,Toyota - Corolla 2018 1.8 GLI Flex ,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.900,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2018-1-8-gli-flex-1014012184,2022-06-01
1010860781,HILUX SW4 2019/2020 2.8 SRX 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,91.913 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 339.800,Botucatu -  SP,"Hoje, 16:39",https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2019-2020-2-8-srx-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-1010860781,2022-06-01
947823303,HONDA Fit 1.5 16V 4P LX FLEX,75.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 61.990,Araras -  SP,"Hoje, 16:39",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-5-16v-4p-lx-flex-947823303,2022-06-01
1023121731,Etios 1.5 XS Sedan Flex Manual 2018,94.820 km  |  Câmbio: Manual  |  Flex  |  ,R$ 57.900,Ribeirão Preto -  SP,"Hoje, 16:39",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/etios-1-5-xs-sedan-flex-manual-2018-1023121731,2022-06-01
992290348,AUDI A4 2.0 TFSI GASOLINA PRESTIGE PLUS S TRONIC,16.031 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 269.990,Aracaju -  SE,"Hoje, 16:39",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/audi-a4-2-0-tfsi-gasolina-prestige-plus-s-tronic-992290348,2022-06-01
1006052395,A3 Sed.1.8/1.8 Ambit.16V Tb Fsi S-tronic,11.111.111 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 89.900,Curitiba -  PR,"Hoje, 16:39",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/a3-sed-1-8-1-8-ambit-16v-tb-fsi-s-tronic-1006052395,2022-06-01
1015937514,Fiat 500 CABRIO 1.4 2P,131.800 km  |  Câmbio: Automático  |  Flex  |  ,R$ 67.900,Brasília -  DF,"Hoje, 16:39",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-cabrio-1-4-2p-1015937514,2022-06-01
1029432218,Siena EL Flex 2012 Completo Econômico,191.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.000,Franca -  SP,"Hoje, 16:39",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/siena-el-flex-2012-completo-economico-1029432218,2022-06-01
964968648,Onix joy 2020 excelente Paraná ,43.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 57.500,Ubiratã -  PR,"Hoje, 16:39",https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2020-excelente-parana-964968648,2022-06-01
994658287,308 Allure 1.6 Flex 16V 5p Mec.*,111.111 km  |  Câmbio: Manual  |  Flex  |  ,R$ 41.900,Curitiba -  PR,"Hoje, 16:39",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/308-allure-1-6-flex-16v-5p-mec-994658287,2022-06-01
982567324,Compass Longitude Diesel Aut. 2019,81.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 165.900,Campinas -  SP,"Hoje, 16:39",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-diesel-aut-2019-982567324,2022-06-01
998592066,HYUNDAI HB20 1.0 M COMFOR 2018,110.625 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.800,Belo Horizonte -  MG,"Hoje, 16:39",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-m-comfor-2018-998592066,2022-06-01
1036523642,Volkswagen Fox 1.0 Mi Total Flex 8V 5p,90.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.900,Serra -  ES,"Hoje, 16:39",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-1-0-mi-total-flex-8v-5p-1036523642,2022-06-01
1006882890,HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,48.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 68.900,São José -  SC,"Hoje, 16:39",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-c-plus-c-style1-0-flex-12v-mec-4p-1006882890,2022-06-01
1014075915,VW Fox 1.0 Trendline 2017 -1 Ano de Garantia! ,41.801 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.990,Recife -  PE,"Hoje, 16:39",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-1-0-trendline-2017-1-ano-de-garantia-1014075915,2022-06-01
980131181,IX35 2015 COMPLETO ,89.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.990,Rio de Janeiro -  RJ,"Hoje, 16:39",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ix35-2015-completo-980131181,2022-06-01
866583776,KIA Sorento 3.5 V6 gasolina EX 7L 4WD aut.,121.148 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 109.000,Caxias do Sul -  RS,"Hoje, 16:39",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-3-5-v6-gasolina-ex-7l-4wd-aut-866583776,2022-06-01
858160495,Nissan Kicks Sense 1.6 (Flex) (Aut),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 113.490,Goiânia -  GO,"Hoje, 16:39",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-sense-1-6-flex-aut-858160495,2022-06-01
1024530703,Scénic Authentique 1.6 Flex 2008,84.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 24.500,Rolândia -  PR,"Hoje, 16:39",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/scenic-authentique-1-6-flex-2008-1024530703,2022-06-01
1029145732,TOYOTA COROLLA GLI 2.0 FLEX AUT 2021/2022 ,9.333 km  |  Câmbio: Automático  |  Flex  |  ,R$ 139.000,Rio Branco -  AC,"Hoje, 16:39",https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-2-0-flex-aut-2021-2022-1029145732,2022-06-01
1034589085,FORD KA + 2018/2019 1.0 TI-VCT FLEX SE MANUAL,56.934 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.470,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2018-2019-1-0-ti-vct-flex-se-manual-1034589085,2022-06-01
1010402162,DUSTER 2019/2020 1.6 16V SCE FLEX EXPRESSION X-TRONIC,58.930 km  |  Câmbio: Automático  |  Flex  |  ,R$ 79.300,São Paulo -  SP,"Hoje, 16:39",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-2019-2020-1-6-16v-sce-flex-expression-x-tronic-1010402162,2022-06-01
1010736498,CAPTUR 2019/2020 2.0 16V HI-FLEX INTENSE AUTOMÁTICO,56.509 km  |  Câmbio: Automático  |  Flex  |  ,R$ 83.990,Rio de Janeiro -  RJ,"Hoje, 16:39",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-1010736498,2022-06-01
1037047674,"volvo xc 40 2020 r desing, special edition",24.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 259.900,Jaguariaíva -  PR,"Hoje, 16:39",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc-40-2020-r-desing-special-edition-1037047674,2022-06-01
1034031659,Ford Ecosport Fsl 1.6 Automatica,63.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,Curitiba -  PR,"Hoje, 16:47",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-fsl-1-6-automatica-1034031659,2022-06-01
1028384953,Civic LXR 2014,88.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.000,Vila Velha -  ES,"Hoje, 16:47",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2014-1028384953,2022-06-01
991648891,CHEVROLET MERIVA PREMIUM 2008,159.511 km  |  Câmbio: Automático  |  Flex  |  ,R$ 31.900,Curitiba -  PR,"Hoje, 16:47",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-meriva-premium-2008-991648891,2022-06-01
914942437,Fiat uno 2014 1.0 evo vivace 8v flex 4p manual,103.235 km  |  Câmbio: Manual  |  Flex  |  ,R$ 32.900,Sorocaba -  SP,"Hoje, 16:47",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2014-1-0-evo-vivace-8v-flex-4p-manual-914942437,2022-06-01
1035194553,Toyota Etios 1.5 Xls 16v,62.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 62.900,Campinas -  SP,"Hoje, 16:47",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-5-xls-16v-1035194553,2022-06-01
675859727,CHEVROLET PRISMA 2015/2016 1.4 MPFI LTZ 8V FLEX 4P MANUAL,67.879 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.990,Olinda -  PE,"Hoje, 16:47",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2015-2016-1-4-mpfi-ltz-8v-flex-4p-manual-675859727,2022-06-01
1025535567,MITSUBISHI ECLIPSE CROSS Cross HPE-S Sport 1.5 AWC Aut.,14.076 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 206.900,Fortaleza -  CE,"Hoje, 16:47",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-eclipse-cross-cross-hpe-s-sport-1-5-awc-aut-1025535567,2022-06-01
1004567360,Compass Longitude Flex 4X2 At 2.0 4P 2019 - Ar Dh Aut,78.562 km  |  Câmbio: Automático  |  Flex  |  ,R$ 117.990,São Paulo -  SP,"Hoje, 16:47",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-flex-4x2-at-2-0-4p-2019-ar-dh-aut-1004567360,2022-06-01
